S6 Preheat,,
blank,"Date : 15/07/2021, 08:47:57",
711,0.492,32.2
712,0.491,32.3
713,0.489,32.4
714,0.486,32.6
715,0.485,32.7
716,0.484,32.8
717,0.484,32.8
718,0.484,32.8
719,0.482,32.9
720,0.482,33
721,0.48,33.1
722,0.479,33.2
723,0.477,33.3
724,0.476,33.5
725,0.475,33.5
726,0.473,33.6
727,0.472,33.8
728,0.47,33.9
729,0.47,33.9
730,0.468,34
731,0.466,34.2
732,0.462,34.5
733,0.461,34.6
734,0.46,34.6
735,0.46,34.7
736,0.455,35
737,0.454,35.2
738,0.452,35.3
739,0.451,35.4
740,0.449,35.6
741,0.447,35.7
742,0.444,36
743,0.444,36
744,0.442,36.1
745,0.44,36.3
746,0.439,36.4
747,0.438,36.5
748,0.436,36.7
749,0.435,36.7
750,0.435,36.7
751,0.432,36.9
752,0.431,37.1
753,0.429,37.3
754,0.427,37.4
755,0.426,37.5
756,0.426,37.5
757,0.425,37.6
758,0.425,37.6
759,0.424,37.7
760,0.419,38.1
761,0.419,38.1
762,0.416,38.4
763,0.413,38.7
764,0.412,38.7
765,0.412,38.7
766,0.412,38.8
767,0.41,38.9
768,0.408,39.1
769,0.405,39.3
770,0.405,39.4
771,0.404,39.4
772,0.404,39.5
773,0.403,39.5
774,0.401,39.7
775,0.401,39.7
776,0.398,40
777,0.398,40
778,0.397,40.1
779,0.397,40.1
780,0.396,40.2
781,0.396,40.2
782,0.395,40.2
783,0.395,40.3
784,0.394,40.4
785,0.393,40.4
786,0.389,40.8
787,0.384,41.3
788,0.383,41.4
789,0.381,41.6
790,0.378,41.8
791,0.376,42
792,0.376,42.1
793,0.375,42.2
794,0.375,42.2
795,0.375,42.2
796,0.375,42.2
797,0.374,42.2
798,0.373,42.3
799,0.371,42.5
800,0.369,42.7
801,0.368,42.9
802,0.367,43
803,0.363,43.3
804,0.362,43.4
805,0.361,43.5
806,0.359,43.8
807,0.358,43.9
808,0.355,44.2
809,0.353,44.3
810,0.353,44.4
811,0.352,44.4
812,0.351,44.5
813,0.351,44.6
814,0.351,44.6
815,0.35,44.7
816,0.349,44.7
817,0.347,44.9
818,0.347,45
819,0.346,45.1
820,0.344,45.3
821,0.339,45.9
822,0.331,46.6
823,0.33,46.7
824,0.331,46.7
825,0.334,46.4
826,0.334,46.4
827,0.332,46.5
828,0.332,46.6
829,0.333,46.5
830,0.334,46.4
831,0.333,46.4
832,0.332,46.6
833,0.328,47
834,0.326,47.2
835,0.326,47.3
836,0.328,47
837,0.328,47
838,0.328,47
839,0.326,47.2
840,0.326,47.2
841,0.326,47.3
842,0.326,47.3
843,0.325,47.3
844,0.325,47.4
845,0.325,47.4
846,0.325,47.4
847,0.323,47.5
848,0.319,47.9
849,0.32,47.9
850,0.319,48
851,0.319,48
852,0.319,48
853,0.316,48.3
854,0.316,48.3
855,0.316,48.3
856,0.315,48.4
857,0.315,48.4
858,0.313,48.6
859,0.315,48.4
860,0.316,48.3
861,0.316,48.3
862,0.314,48.6
863,0.311,48.9
864,0.31,49
865,0.31,48.9
866,0.309,49
867,0.309,49.1
868,0.309,49.1
869,0.308,49.2
870,0.305,49.5
871,0.305,49.5
872,0.305,49.6
873,0.305,49.5
874,0.305,49.5
875,0.305,49.5
876,0.303,49.7
877,0.301,49.9
878,0.301,50
879,0.298,50.3
880,0.298,50.4
881,0.296,50.6
882,0.295,50.7
883,0.294,50.8
884,0.294,50.8
885,0.294,50.8
886,0.295,50.6
887,0.294,50.8
888,0.292,51.1
889,0.292,51.1
890,0.292,51
891,0.292,51.1
892,0.292,51.1
893,0.292,51.1
894,0.292,51.1
895,0.29,51.3
896,0.289,51.4
897,0.289,51.4
898,0.287,51.7
899,0.286,51.8
900,0.286,51.8
901,0.285,51.9
902,0.285,51.9
903,0.285,51.8
904,0.284,52
905,0.284,52
906,0.284,51.9
907,0.285,51.9
908,0.286,51.8
909,0.286,51.7
910,0.283,52.1
911,0.283,52.1
912,0.282,52.2
913,0.282,52.2
914,0.282,52.2
915,0.281,52.4
916,0.279,52.6
917,0.28,52.5
918,0.28,52.5
919,0.283,52.2
920,0.282,52.3
921,0.281,52.3
922,0.279,52.5
923,0.279,52.6
924,0.278,52.7
925,0.278,52.7
926,0.278,52.7
927,0.278,52.7
928,0.277,52.8
929,0.278,52.7
930,0.277,52.8
931,0.277,52.9
932,0.276,53
933,0.276,53
934,0.276,53
935,0.276,53
936,0.275,53.1
937,0.275,53.1
938,0.274,53.2
939,0.274,53.2
940,0.274,53.2
941,0.274,53.2
942,0.274,53.2
943,0.273,53.3
944,0.273,53.3
945,0.273,53.3
946,0.273,53.3
947,0.273,53.3
948,0.273,53.4
949,0.273,53.4
950,0.281,52.3
951,0.293,51
952,0.297,50.5
953,0.297,50.5
954,0.298,50.4
955,0.299,50.2
956,0.304,49.6
957,0.306,49.4
958,0.31,49
959,0.313,48.7
960,0.315,48.4
961,0.316,48.3
962,0.318,48.1
963,0.319,47.9
964,0.321,47.8
965,0.322,47.6
966,0.324,47.4
967,0.328,47
968,0.33,46.8
969,0.333,46.4
970,0.339,45.8
971,0.339,45.8
972,0.339,45.8
973,0.338,45.9
974,0.334,46.4
975,0.333,46.4
976,0.333,46.5
977,0.332,46.5
978,0.33,46.7
979,0.325,47.3
980,0.314,48.6
981,0.3,50.2
982,0.296,50.6
983,0.292,51
984,0.292,51.1
985,0.298,50.4
986,0.301,50
987,0.312,48.8
988,0.32,47.8
989,0.321,47.8
990,0.32,47.8
991,0.32,47.9
992,0.315,48.4
993,0.307,49.3
994,0.293,51
995,0.279,52.5
996,0.279,52.5
997,0.28,52.5
998,0.279,52.6
999,0.28,52.5
"1,000.00",0.285,51.8
"1,001.00",0.296,50.6
"1,002.00",0.3,50.1
"1,003.00",0.303,49.8
"1,004.00",0.303,49.7
"1,005.00",0.304,49.7
"1,006.00",0.304,49.6
"1,007.00",0.304,49.6
"1,008.00",0.305,49.6
"1,009.00",0.305,49.6
"1,010.00",0.304,49.6
"1,011.00",0.303,49.8
"1,012.00",0.301,50
"1,013.00",0.296,50.5
"1,014.00",0.293,50.9
"1,015.00",0.293,50.9
"1,016.00",0.294,50.9
"1,017.00",0.296,50.6
"1,018.00",0.296,50.6
"1,019.00",0.299,50.2
"1,020.00",0.302,49.9
"1,021.00",0.307,49.4
"1,022.00",0.307,49.3
"1,023.00",0.309,49.1
"1,024.00",0.314,48.5
"1,025.00",0.315,48.4
"1,026.00",0.317,48.2
"1,027.00",0.317,48.2
"1,028.00",0.318,48.1
"1,029.00",0.32,47.9
"1,030.00",0.322,47.6
"1,031.00",0.322,47.6
"1,032.00",0.323,47.5
"1,033.00",0.324,47.4
"1,034.00",0.325,47.4
"1,035.00",0.326,47.2
"1,036.00",0.331,46.7
"1,037.00",0.331,46.7
"1,038.00",0.332,46.6
"1,039.00",0.341,45.6
"1,040.00",0.343,45.4
"1,041.00",0.344,45.3
"1,042.00",0.345,45.2
"1,043.00",0.344,45.3
"1,044.00",0.346,45
"1,045.00",0.347,44.9
"1,046.00",0.35,44.7
"1,047.00",0.352,44.4
"1,048.00",0.352,44.4
"1,049.00",0.353,44.4
"1,050.00",0.353,44.4
"1,051.00",0.353,44.4
"1,052.00",0.353,44.4
"1,053.00",0.354,44.3
"1,054.00",0.355,44.1
"1,055.00",0.355,44.1
"1,056.00",0.358,43.8
"1,057.00",0.361,43.5
"1,058.00",0.374,42.3
"1,059.00",0.386,41.1
"1,060.00",0.392,40.6
"1,061.00",0.394,40.4
"1,062.00",0.399,39.9
"1,063.00",0.399,39.9
"1,064.00",0.399,39.9
"1,065.00",0.399,39.9
"1,066.00",0.4,39.9
"1,067.00",0.405,39.4
"1,068.00",0.406,39.2
"1,069.00",0.409,39
"1,070.00",0.409,39
"1,071.00",0.413,38.6
"1,072.00",0.413,38.6
"1,073.00",0.412,38.7
"1,074.00",0.415,38.5
"1,075.00",0.417,38.3
"1,076.00",0.423,37.8
"1,077.00",0.421,37.9
"1,078.00",0.423,37.8
"1,079.00",0.419,38.1
"1,080.00",0.419,38.1
"1,081.00",0.419,38.1
"1,082.00",0.42,38
"1,083.00",0.426,37.5
"1,084.00",0.428,37.3
"1,085.00",0.431,37.1
"1,086.00",0.431,37.1
"1,087.00",0.43,37.1
"1,088.00",0.43,37.1
"1,089.00",0.431,37
"1,090.00",0.438,36.5
"1,091.00",0.436,36.7
"1,092.00",0.436,36.6
"1,093.00",0.437,36.6
"1,094.00",0.433,36.9
"1,095.00",0.439,36.4
"1,096.00",0.441,36.2
"1,097.00",0.441,36.2
"1,098.00",0.443,36.1
"1,099.00",0.452,35.3
"1,100.00",0.236,58
,,
,,
S6 Irrad 9,,
S6 Irrad 9 2,"Date : 15/07/2021, 16:49:32",
Wavelength (nm),ABS,%T
190,2.474,0.3
191,2.487,0.3
192,2.584,0.3
193,2.652,0.2
194,2.765,0.2
195,2.776,0.2
196,2.775,0.2
197,2.86,0.1
198,2.871,0.1
199,2.896,0.1
200,2.882,0.1
201,2.884,0.1
202,2.906,0.1
203,2.931,0.1
204,2.93,0.1
205,2.989,0.1
206,2.988,0.1
207,2.988,0.1
208,2.999,0.1
209,3,0.1
210,3,0.1
211,3,0.1
212,3,0.1
213,3,0.1
214,3,0.1
215,3,0.1
216,3,0
217,3,0
218,3,0
219,3,0
220,3,0
221,3,0
222,3,0
223,3,0
224,3,0.1
225,3,0.1
226,2.988,0.1
227,2.957,0.1
228,2.922,0.1
229,2.903,0.1
230,2.902,0.1
231,2.902,0.1
232,2.895,0.1
233,2.872,0.1
234,2.845,0.1
235,2.818,0.2
236,2.8,0.2
237,2.772,0.2
238,2.763,0.2
239,2.746,0.2
240,2.738,0.2
241,2.712,0.2
242,2.685,0.2
243,2.673,0.2
244,2.671,0.2
245,2.663,0.2
246,2.633,0.2
247,2.597,0.3
248,2.581,0.3
249,2.577,0.3
250,2.568,0.3
251,2.534,0.3
252,2.485,0.3
253,2.439,0.4
254,2.401,0.4
255,2.359,0.4
256,2.308,0.5
257,2.248,0.6
258,2.187,0.6
259,2.129,0.7
260,2.075,0.8
261,2.034,0.9
262,2.003,1
263,1.973,1.1
264,1.936,1.2
265,1.895,1.3
266,1.852,1.4
267,1.816,1.5
268,1.786,1.6
269,1.763,1.7
270,1.74,1.8
271,1.717,1.9
272,1.697,2
273,1.684,2.1
274,1.675,2.1
275,1.665,2.2
276,1.65,2.2
277,1.639,2.3
278,1.635,2.3
279,1.627,2.4
280,1.619,2.4
281,1.61,2.5
282,1.605,2.5
283,1.601,2.5
284,1.601,2.5
285,1.597,2.5
286,1.594,2.5
287,1.594,2.5
288,1.593,2.6
289,1.591,2.6
290,1.589,2.6
291,1.586,2.6
292,1.586,2.6
293,1.586,2.6
294,1.583,2.6
295,1.582,2.6
296,1.579,2.6
297,1.579,2.6
298,1.578,2.6
299,1.578,2.6
300,1.576,2.7
301,1.57,2.7
302,1.566,2.7
303,1.561,2.7
304,1.557,2.8
305,1.548,2.8
306,1.54,2.9
307,1.532,2.9
308,1.522,3
309,1.516,3.1
310,1.51,3.1
311,1.502,3.1
312,1.494,3.2
313,1.482,3.3
314,1.47,3.4
315,1.464,3.4
316,1.455,3.5
317,1.443,3.6
318,1.428,3.7
319,1.416,3.8
320,1.404,3.9
321,1.385,4.1
322,1.366,4.3
323,1.353,4.4
324,1.345,4.5
325,1.336,4.6
326,1.325,4.7
327,1.31,4.9
328,1.293,5.1
329,1.277,5.3
330,1.26,5.5
331,1.245,5.7
332,1.233,5.9
333,1.223,6
334,1.212,6.1
335,1.197,6.3
336,1.183,6.6
337,1.171,6.8
338,1.159,6.9
339,1.145,7.2
340,1.13,7.4
341,1.114,7.7
342,1.101,7.9
343,1.091,8.1
344,1.086,8.2
345,1.078,8.4
346,1.067,8.6
347,1.054,8.8
348,1.042,9.1
349,1.032,9.3
350,1.02,9.6
351,1.006,9.9
352,0.997,10.1
353,0.989,10.3
354,0.979,10.5
355,0.972,10.7
356,0.97,10.7
357,0.966,10.8
358,0.954,11.1
359,0.943,11.4
360,0.942,11.4
361,0.944,11.4
362,0.944,11.4
363,0.939,11.5
364,0.927,11.8
365,0.919,12.1
366,0.91,12.3
367,0.903,12.5
368,0.896,12.7
369,0.889,12.9
370,0.883,13.1
371,0.877,13.3
372,0.871,13.4
373,0.863,13.7
374,0.857,13.9
375,0.855,14
376,0.856,13.9
377,0.857,13.9
378,0.856,13.9
379,0.85,14.1
380,0.842,14.4
381,0.836,14.6
382,0.833,14.7
383,0.83,14.8
384,0.828,14.9
385,0.825,15
386,0.822,15.1
387,0.819,15.2
388,0.814,15.3
389,0.808,15.6
390,0.794,16.1
391,0.787,16.3
392,0.783,16.5
393,0.781,16.6
394,0.78,16.6
395,0.777,16.7
396,0.772,16.9
397,0.768,17.1
398,0.764,17.2
399,0.76,17.4
400,0.756,17.5
401,0.752,17.7
402,0.75,17.8
403,0.749,17.8
404,0.748,17.9
405,0.747,17.9
406,0.745,18
407,0.742,18.1
408,0.738,18.3
409,0.736,18.4
410,0.736,18.4
411,0.735,18.4
412,0.73,18.6
413,0.728,18.7
414,0.726,18.8
415,0.724,18.9
416,0.721,19
417,0.716,19.2
418,0.712,19.4
419,0.709,19.6
420,0.708,19.6
421,0.707,19.6
422,0.707,19.7
423,0.706,19.7
424,0.705,19.7
425,0.704,19.8
426,0.702,19.9
427,0.702,19.9
428,0.7,19.9
429,0.699,20
430,0.697,20.1
431,0.696,20.1
432,0.694,20.2
433,0.693,20.3
434,0.69,20.4
435,0.688,20.5
436,0.686,20.6
437,0.684,20.7
438,0.681,20.8
439,0.678,21
440,0.676,21.1
441,0.676,21.1
442,0.675,21.1
443,0.674,21.2
444,0.672,21.3
445,0.67,21.4
446,0.668,21.5
447,0.667,21.5
448,0.666,21.6
449,0.665,21.6
450,0.664,21.7
451,0.662,21.8
452,0.661,21.8
453,0.661,21.8
454,0.66,21.9
455,0.657,22
456,0.654,22.2
457,0.651,22.3
458,0.648,22.5
459,0.647,22.6
460,0.647,22.6
461,0.647,22.5
462,0.647,22.5
463,0.645,22.6
464,0.643,22.7
465,0.643,22.8
466,0.641,22.9
467,0.639,23
468,0.639,23
469,0.637,23.1
470,0.636,23.1
471,0.636,23.1
472,0.633,23.3
473,0.631,23.4
474,0.629,23.5
475,0.626,23.7
476,0.625,23.7
477,0.622,23.9
478,0.621,23.9
479,0.618,24.1
480,0.613,24.4
481,0.607,24.7
482,0.602,25
483,0.601,25.1
484,0.607,24.7
485,0.61,24.5
486,0.609,24.6
487,0.607,24.7
488,0.607,24.7
489,0.606,24.8
490,0.602,25
491,0.601,25
492,0.603,24.9
493,0.603,24.9
494,0.599,25.2
495,0.595,25.4
496,0.593,25.5
497,0.593,25.5
498,0.593,25.5
499,0.592,25.6
500,0.589,25.7
501,0.587,25.9
502,0.586,26
503,0.584,26
504,0.583,26.1
505,0.581,26.2
506,0.58,26.3
507,0.577,26.5
508,0.576,26.6
509,0.574,26.7
510,0.574,26.7
511,0.573,26.7
512,0.573,26.8
513,0.572,26.8
514,0.569,27
515,0.568,27.1
516,0.565,27.3
517,0.564,27.3
518,0.566,27.2
519,0.566,27.2
520,0.565,27.2
521,0.563,27.4
522,0.559,27.6
523,0.556,27.8
524,0.553,28
525,0.551,28.1
526,0.55,28.2
527,0.551,28.1
528,0.556,27.8
529,0.559,27.6
530,0.557,27.8
531,0.553,28
532,0.553,28
533,0.553,28
534,0.553,28
535,0.552,28
536,0.551,28.1
537,0.549,28.2
538,0.545,28.5
539,0.543,28.7
540,0.543,28.6
541,0.546,28.4
542,0.547,28.4
543,0.548,28.3
544,0.547,28.4
545,0.547,28.4
546,0.546,28.5
547,0.546,28.4
548,0.546,28.4
549,0.544,28.6
550,0.541,28.8
551,0.54,28.9
552,0.54,28.8
553,0.541,28.8
554,0.541,28.8
555,0.54,28.8
556,0.539,28.9
557,0.537,29
558,0.536,29.1
559,0.536,29.1
560,0.533,29.3
561,0.531,29.5
562,0.529,29.5
563,0.527,29.7
564,0.527,29.7
565,0.528,29.7
566,0.528,29.6
567,0.528,29.6
568,0.529,29.6
569,0.528,29.7
570,0.527,29.7
571,0.528,29.7
572,0.528,29.7
573,0.528,29.6
574,0.529,29.6
575,0.53,29.5
576,0.531,29.4
577,0.532,29.4
578,0.532,29.4
579,0.531,29.4
580,0.531,29.4
581,0.531,29.4
582,0.531,29.5
583,0.531,29.5
584,0.531,29.5
585,0.531,29.5
586,0.531,29.5
587,0.531,29.5
588,0.53,29.5
589,0.53,29.5
590,0.531,29.4
591,0.531,29.4
592,0.531,29.4
593,0.53,29.5
594,0.53,29.5
595,0.53,29.5
596,0.532,29.3
597,0.534,29.2
598,0.536,29.1
599,0.536,29.1
600,0.535,29.2
601,0.532,29.3
602,0.532,29.4
603,0.532,29.4
604,0.534,29.2
605,0.536,29.1
606,0.536,29.1
607,0.536,29.1
608,0.535,29.1
609,0.536,29.1
610,0.537,29.1
611,0.538,28.9
612,0.539,28.9
613,0.539,28.9
614,0.538,28.9
615,0.538,28.9
616,0.538,28.9
617,0.538,28.9
618,0.538,29
619,0.538,29
620,0.538,28.9
621,0.539,28.9
622,0.539,28.9
623,0.538,28.9
624,0.537,29
625,0.537,29
626,0.538,29
627,0.539,28.9
628,0.54,28.9
629,0.54,28.8
630,0.54,28.8
631,0.54,28.8
632,0.54,28.8
633,0.54,28.8
634,0.54,28.8
635,0.54,28.8
636,0.54,28.8
637,0.54,28.8
638,0.541,28.8
639,0.541,28.8
640,0.54,28.8
641,0.54,28.8
642,0.54,28.8
643,0.54,28.8
644,0.54,28.8
645,0.54,28.9
646,0.539,28.9
647,0.539,28.9
648,0.539,28.9
649,0.539,28.9
650,0.539,28.9
651,0.538,29
652,0.538,29
653,0.538,29
654,0.538,29
655,0.537,29
656,0.536,29.1
657,0.534,29.2
658,0.534,29.2
659,0.534,29.2
660,0.535,29.2
661,0.535,29.2
662,0.535,29.2
663,0.535,29.2
664,0.534,29.2
665,0.533,29.3
666,0.533,29.3
667,0.531,29.5
668,0.53,29.5
669,0.53,29.5
670,0.53,29.5
671,0.529,29.6
672,0.528,29.6
673,0.527,29.7
674,0.527,29.7
675,0.525,29.9
676,0.523,30
677,0.522,30.1
678,0.52,30.2
679,0.519,30.3
680,0.519,30.3
681,0.519,30.3
682,0.519,30.3
683,0.518,30.3
684,0.517,30.4
685,0.516,30.5
686,0.515,30.6
687,0.514,30.6
688,0.513,30.7
689,0.511,30.8
690,0.51,30.9
691,0.508,31.1
692,0.506,31.2
693,0.505,31.2
694,0.504,31.4
695,0.501,31.5
696,0.498,31.7
697,0.497,31.9
698,0.495,32
699,0.496,31.9
700,0.496,31.9
701,0.496,31.9
702,0.495,32
703,0.493,32.1
704,0.492,32.2
705,0.489,32.4
706,0.488,32.5
707,0.487,32.6
708,0.486,32.6
709,0.485,32.8
710,0.484,32.8
711,0.483,32.9
712,0.481,33.1
713,0.479,33.2
714,0.477,33.3
715,0.476,33.4
716,0.474,33.5
717,0.474,33.6
718,0.474,33.6
719,0.473,33.7
720,0.471,33.8
721,0.471,33.8
722,0.47,33.9
723,0.469,34
724,0.466,34.2
725,0.465,34.3
726,0.463,34.4
727,0.462,34.5
728,0.459,34.7
729,0.459,34.8
730,0.457,34.9
731,0.456,35
732,0.453,35.2
733,0.453,35.3
734,0.452,35.3
735,0.451,35.4
736,0.448,35.6
737,0.446,35.8
738,0.443,36
739,0.441,36.2
740,0.44,36.3
741,0.437,36.5
742,0.437,36.6
743,0.436,36.7
744,0.435,36.7
745,0.433,36.9
746,0.432,37
747,0.43,37.2
748,0.428,37.3
749,0.428,37.3
750,0.428,37.3
751,0.426,37.5
752,0.423,37.7
753,0.423,37.8
754,0.422,37.9
755,0.421,37.9
756,0.418,38.2
757,0.418,38.2
758,0.416,38.4
759,0.416,38.4
760,0.414,38.6
761,0.413,38.6
762,0.413,38.7
763,0.41,38.9
764,0.408,39.1
765,0.407,39.1
766,0.407,39.2
767,0.406,39.3
768,0.405,39.4
769,0.402,39.6
770,0.402,39.7
771,0.401,39.7
772,0.401,39.7
773,0.399,39.9
774,0.396,40.2
775,0.396,40.2
776,0.396,40.2
777,0.394,40.3
778,0.394,40.3
779,0.394,40.4
780,0.389,40.8
781,0.389,40.8
782,0.389,40.8
783,0.389,40.8
784,0.388,40.9
785,0.386,41.1
786,0.385,41.2
787,0.383,41.4
788,0.378,41.9
789,0.376,42.1
790,0.374,42.3
791,0.373,42.3
792,0.373,42.4
793,0.372,42.4
794,0.372,42.5
795,0.372,42.5
796,0.372,42.5
797,0.371,42.5
798,0.371,42.6
799,0.368,42.8
800,0.366,43
801,0.364,43.2
802,0.363,43.3
803,0.361,43.6
804,0.36,43.7
805,0.358,43.8
806,0.355,44.1
807,0.355,44.2
808,0.353,44.4
809,0.351,44.6
810,0.351,44.6
811,0.35,44.7
812,0.349,44.8
813,0.349,44.8
814,0.349,44.8
815,0.347,44.9
816,0.345,45.1
817,0.345,45.2
818,0.344,45.2
819,0.342,45.5
820,0.342,45.5
821,0.339,45.8
822,0.329,46.9
823,0.328,47
824,0.331,46.7
825,0.331,46.6
826,0.331,46.6
827,0.331,46.7
828,0.33,46.8
829,0.331,46.7
830,0.332,46.6
831,0.332,46.6
832,0.331,46.6
833,0.326,47.2
834,0.325,47.3
835,0.325,47.3
836,0.326,47.2
837,0.327,47.1
838,0.327,47.1
839,0.327,47.1
840,0.326,47.2
841,0.326,47.2
842,0.326,47.2
843,0.326,47.2
844,0.325,47.3
845,0.325,47.3
846,0.326,47.3
847,0.326,47.3
848,0.322,47.6
849,0.322,47.6
850,0.321,47.7
851,0.32,47.9
852,0.319,48
853,0.319,48
854,0.317,48.2
855,0.317,48.1
856,0.317,48.2
857,0.318,48.1
858,0.317,48.2
859,0.317,48.2
860,0.317,48.2
861,0.316,48.3
862,0.313,48.6
863,0.313,48.6
864,0.313,48.7
865,0.312,48.7
866,0.312,48.8
867,0.311,48.9
868,0.311,48.9
869,0.307,49.3
870,0.307,49.3
871,0.307,49.3
872,0.307,49.3
873,0.307,49.4
874,0.306,49.4
875,0.305,49.5
876,0.304,49.6
877,0.304,49.7
878,0.303,49.8
879,0.298,50.3
880,0.297,50.5
881,0.295,50.7
882,0.293,50.9
883,0.291,51.1
884,0.293,50.9
885,0.295,50.7
886,0.296,50.6
887,0.294,50.8
888,0.294,50.8
889,0.294,50.8
890,0.294,50.8
891,0.293,50.9
892,0.292,51
893,0.292,51
894,0.291,51.1
895,0.291,51.2
896,0.286,51.7
897,0.288,51.5
898,0.289,51.4
899,0.29,51.3
900,0.29,51.3
901,0.289,51.4
902,0.288,51.5
903,0.288,51.5
904,0.286,51.8
905,0.286,51.8
906,0.286,51.7
907,0.286,51.8
908,0.289,51.4
909,0.288,51.5
910,0.285,51.8
911,0.285,51.8
912,0.285,51.9
913,0.285,51.9
914,0.283,52.1
915,0.283,52.1
916,0.282,52.2
917,0.281,52.3
918,0.282,52.3
919,0.283,52.2
920,0.281,52.3
921,0.281,52.3
922,0.281,52.3
923,0.281,52.4
924,0.281,52.4
925,0.281,52.4
926,0.281,52.4
927,0.281,52.4
928,0.28,52.5
929,0.28,52.5
930,0.28,52.5
931,0.279,52.6
932,0.279,52.6
933,0.279,52.6
934,0.279,52.6
935,0.279,52.6
936,0.279,52.6
937,0.278,52.8
938,0.276,52.9
939,0.276,53
940,0.276,53
941,0.276,53
942,0.276,53
943,0.275,53
944,0.275,53.1
945,0.275,53.1
946,0.275,53.1
947,0.274,53.2
948,0.274,53.2
949,0.274,53.3
950,0.283,52.2
951,0.295,50.7
952,0.298,50.3
953,0.299,50.3
954,0.301,50
955,0.306,49.5
956,0.306,49.4
957,0.31,49
958,0.314,48.6
959,0.315,48.4
960,0.318,48.1
961,0.319,48
962,0.321,47.8
963,0.321,47.8
964,0.322,47.6
965,0.324,47.4
966,0.326,47.2
967,0.329,46.9
968,0.332,46.5
969,0.337,46
970,0.342,45.5
971,0.342,45.5
972,0.341,45.7
973,0.339,45.8
974,0.333,46.4
975,0.332,46.6
976,0.331,46.7
977,0.331,46.7
978,0.329,46.8
979,0.324,47.5
980,0.313,48.6
981,0.306,49.4
982,0.299,50.2
983,0.299,50.2
984,0.299,50.3
985,0.301,50.1
986,0.31,49
987,0.318,48.1
988,0.324,47.4
989,0.327,47.1
990,0.326,47.2
991,0.323,47.5
992,0.319,47.9
993,0.311,48.8
994,0.288,51.5
995,0.275,53
996,0.276,52.9
997,0.28,52.5
998,0.282,52.2
999,0.283,52.1
"1,000.00",0.289,51.5
"1,001.00",0.298,50.3
"1,002.00",0.301,50
"1,003.00",0.303,49.8
"1,004.00",0.305,49.5
"1,005.00",0.306,49.4
"1,006.00",0.307,49.4
"1,007.00",0.307,49.4
"1,008.00",0.305,49.6
"1,009.00",0.307,49.3
"1,010.00",0.307,49.3
"1,011.00",0.307,49.3
"1,012.00",0.306,49.4
"1,013.00",0.304,49.6
"1,014.00",0.302,49.9
"1,015.00",0.301,50
"1,016.00",0.301,50
"1,017.00",0.301,50
"1,018.00",0.301,50
"1,019.00",0.305,49.6
"1,020.00",0.308,49.2
"1,021.00",0.308,49.2
"1,022.00",0.309,49.1
"1,023.00",0.313,48.7
"1,024.00",0.316,48.4
"1,025.00",0.32,47.9
"1,026.00",0.321,47.8
"1,027.00",0.324,47.4
"1,028.00",0.324,47.4
"1,029.00",0.324,47.4
"1,030.00",0.324,47.4
"1,031.00",0.325,47.3
"1,032.00",0.327,47.1
"1,033.00",0.328,47
"1,034.00",0.33,46.8
"1,035.00",0.332,46.6
"1,036.00",0.333,46.5
"1,037.00",0.337,46
"1,038.00",0.337,46
"1,039.00",0.342,45.4
"1,040.00",0.347,45
"1,041.00",0.349,44.8
"1,042.00",0.352,44.5
"1,043.00",0.352,44.5
"1,044.00",0.352,44.5
"1,045.00",0.352,44.4
"1,046.00",0.354,44.2
"1,047.00",0.355,44.1
"1,048.00",0.356,44.1
"1,049.00",0.357,44
"1,050.00",0.357,43.9
"1,051.00",0.358,43.9
"1,052.00",0.358,43.9
"1,053.00",0.357,43.9
"1,054.00",0.357,43.9
"1,055.00",0.357,44
"1,056.00",0.36,43.7
"1,057.00",0.367,43
"1,058.00",0.381,41.6
"1,059.00",0.394,40.4
"1,060.00",0.397,40.1
"1,061.00",0.398,40
"1,062.00",0.402,39.6
"1,063.00",0.402,39.6
"1,064.00",0.403,39.6
"1,065.00",0.403,39.6
"1,066.00",0.404,39.5
"1,067.00",0.408,39.1
"1,068.00",0.411,38.9
"1,069.00",0.414,38.6
"1,070.00",0.414,38.6
"1,071.00",0.418,38.2
"1,072.00",0.418,38.2
"1,073.00",0.418,38.2
"1,074.00",0.419,38.1
"1,075.00",0.421,38
"1,076.00",0.421,37.9
"1,077.00",0.421,37.9
"1,078.00",0.421,37.9
"1,079.00",0.426,37.5
"1,080.00",0.425,37.5
"1,081.00",0.426,37.5
"1,082.00",0.426,37.5
"1,083.00",0.427,37.4
"1,084.00",0.429,37.3
"1,085.00",0.433,36.9
"1,086.00",0.43,37.1
"1,087.00",0.425,37.6
"1,088.00",0.432,37
"1,089.00",0.435,36.7
"1,090.00",0.439,36.4
"1,091.00",0.445,35.9
"1,092.00",0.445,35.9
"1,093.00",0.445,35.9
"1,094.00",0.445,35.9
"1,095.00",0.442,36.1
"1,096.00",0.446,35.8
"1,097.00",0.449,35.5
"1,098.00",0.455,35.1
"1,099.00",0.46,34.6
"1,100.00",0.244,57
,,
,,
S6 Irrad 9,,
S6 Irrad 9 3,"Date : 15/07/2021, 16:50:41",
Wavelength (nm),ABS,%T
190,2.49,0.3
191,2.592,0.3
192,2.625,0.2
193,2.636,0.2
194,2.745,0.2
195,2.784,0.2
196,2.79,0.2
197,2.858,0.1
198,2.874,0.1
